Id,Prediction
107,5667109.579011891
108,4564572.71239429
109,5341490.464342241
110,4341477.214903094
111,3685668.514796623
112,4126832.0089957444
113,4516394.849590825
114,4212027.88251486
115,3978457.3964848802
116,3426656.2373609305
117,4979311.359872527
118,4747315.067890207
119,4708902.720294343
120,4901477.440701463
121,4310842.173725288
122,3655547.6704569124
123,6468925.934200507
124,3151598.880086311
125,3573225.704409857
126,6281779.608132201
127,3459685.7110219426
128,3996177.9867658094
129,4780099.139874188
130,2392528.7159959697
131,4590620.955729554
132,4787880.584081275
133,2317364.397980623
134,4743378.079952953
135,3812982.148846594
136,4221829.025536724
137,3452387.615496466
138,4040012.0416657147
139,5492478.419532588
140,6611940.980383861
141,2500034.955521796
142,5035578.411754126
143,2224850.1417685477
144,4876503.988946858
145,3303077.598251781
146,3789921.2002528287
147,3004363.283342169
148,3906899.4949208433
149,4922149.222059225
150,3856929.0045229257
151,2148117.081313364
152,6584642.023223156
153,5604059.049150497
154,3279825.0158722163
155,5227332.0962051535
156,4643348.703784177
157,4098538.8815451767
158,3974718.526293418
159,3642016.8833133625
160,2563886.8364555635
161,3633768.6182164936
162,3655269.49093977
163,5954531.473346334
164,5995272.193885067
165,2396510.3909138558
166,3757389.3620413016
167,3524352.9893863625
168,4863986.761578894
169,4548633.072608881
170,3522136.7820625617
171,3503536.0076537644
172,3436299.434825391
173,5818257.600677692
174,5568623.275372013
175,2486086.678277451
176,6506136.388721993
177,6198393.277218183
178,4196796.975037477
179,3409588.3558368175
180,4111239.6470116153
181,3718343.6740360497
182,5012039.327221429
183,3914863.5719321244
184,4399476.355855292
185,3721542.3473797725
186,3194067.3093339815
187,7172194.720904322
188,4775145.735264272
189,4641744.2959261155
190,4111095.569189422
191,4400232.873195687
192,4911271.799427977
193,3083819.260738748
194,6733690.467727495
195,3795162.8165796916
196,4117769.1388140246
197,2157883.954327669
198,4390368.611499621
199,5162072.488112873
200,3773513.686995795
201,2800419.240888516
202,3931788.294730365
203,6171617.97153708
204,4608689.4675757
205,4925794.252648924
206,5348384.391992637
207,4340528.248431458
208,4346853.534171748
209,3967826.8878740827
210,4524254.755496285
211,5000013.126419802
212,2961755.676319411
213,3829468.673561697
214,6436847.435270651
215,1777647.6605865352
216,4529048.98015806
217,4841902.844443919
218,3849373.7373660114
219,2590981.4867716692
220,6208443.396742838
221,5008584.205694
222,4208964.945829006
223,4086154.3923042514
224,4964059.649893908
225,4044498.7078294996
226,2444978.01244775
227,6136396.804542299
228,3123774.580789163
229,5387676.7814322775
230,4295592.612583497
231,6590693.06145439
232,4534613.048709608
233,3336121.164921028
234,3622537.2291344968
235,4623490.234734113
236,4708111.986588923
237,3685343.5795365158
238,4851935.556982755
239,4120332.443812632
240,4683168.301266849
241,3860358.4830203555
242,3697951.81697318
243,4427689.476749035
244,4625354.491599561
245,4763772.619635007
246,4305983.11306721
247,5163635.971901177
248,4281396.943618224
249,4267710.987728125
250,2851282.848882207
251,4775689.359962019
252,5065994.86239951
253,3623193.624255165
254,4049942.6255346034
255,3706940.8984427266
256,4582099.261249282
257,3981636.226523246
258,3458219.474898345
259,3118561.426710496
260,4372845.24594295
261,2915213.90818956
262,5613168.421469563
263,5396062.079048665
264,2044369.2977953132
265,5689765.006969874
266,3654187.9550487543
267,8272343.302569662
268,5021639.246365561
269,4281989.61487956
270,3594944.854966509
271,2776814.631946904
272,4306726.392057673
273,4931703.015285043
274,3763525.0703649386
275,4968983.3372940365
276,7666788.770619095
277,5450350.659027052
278,5081666.463624085
279,3698903.0042034383
280,5406167.624555887
281,4132529.7218974847
282,3177584.235195178
283,3633039.560689353
284,3935923.184267406
285,2101425.5004827743
286,4718966.565214309
287,3707810.6750376476
288,4055116.451675715
289,3860951.90939549
290,3845711.855443845
291,4685100.659114309
292,3556199.306549321
293,5311087.22495166
294,2693899.114097567
295,6231053.11898738
296,5518267.812285837
297,6642649.109346579
298,4769448.561841181
299,4618181.005406869
300,4552093.7632234
301,4939110.16797962
302,5739822.514067293
303,5716012.857635032
304,4142973.535805663
305,5070420.2531595845
306,3605057.5346494615
307,4986554.133752054
308,1878816.991587699
309,3621753.538925997
310,4537623.443814423
311,3556648.0123189893
312,2940474.421419479
313,4141906.5788969146
314,3163500.926945767
315,2866019.798751383
316,1996038.400951923
317,4275363.230890853
318,4979825.829389021
319,3400551.0762859285
320,4162499.6907754214
321,3451348.5407631393
322,3693035.5823838213
323,3773684.3099953327
324,3992417.889127753
325,3596190.258168194
326,5483141.756730537
327,4296875.47710518
328,5504636.450437836
329,5513413.4112757975
330,2488960.693316441
331,4731281.333066196
332,4712602.147105948
333,6587894.506669219
334,5894127.627363084
335,4542535.085750591
336,2759421.8892403743
337,4655382.713013466
338,4236424.260083777
339,2745328.0933071324
340,4535001.966889998
341,4953263.8233634895
342,4597661.358387476
343,5015260.312702097
344,5460508.1308380095
345,3874973.1185169276
346,3563573.219449774
347,5048912.026787704
348,2800167.456913661
349,5240087.414597106
350,4616300.337416758
351,6513393.045580759
352,6297091.516700357
353,3143293.310681844
354,3152419.0248377086
355,3825065.931547715
356,5561547.549688578
357,3817689.5415979116
358,4583144.404965413
359,4518125.750970566
360,4780099.139874188
361,4649806.99538828
362,3282555.759583986
363,4406410.657949283
364,4823062.823312047
365,3661719.5677530603
366,2184238.448349769
367,4043059.9016923453
368,3593943.231369661
369,4965681.3422450395
370,3827921.7092473907
371,4631266.433657159
372,5444057.086420629
373,5815254.286778591
374,3913349.3298751945
375,4609228.76529256
376,3482463.114191492
377,3677950.928868321
378,4829768.56017885
379,4786804.210909958
380,5522015.913559331
381,3647050.0577658247
382,3195794.3272970864
383,5315114.921197169
384,4174648.7860020967
385,6138299.465693999
386,3492319.6144436398
387,4898803.927990749
388,4226665.702788602
389,4159338.782826713
390,5937753.418266538
391,3007164.112453241
392,2839972.4586258284
393,3899215.8240469247
394,6262119.247386523
395,2465375.3375220736
396,5189448.659033317
397,5453789.094648983
398,7668134.921452708
399,5632327.432035653
400,3120926.9956038594
401,4050474.943454545
402,3018877.9067856157
403,4321572.86666213
404,3169721.418358534
405,4111025.2594288397
406,4202069.200848529
407,4144476.4780323673
408,2228632.6863167617
409,3753125.5648119766
410,4091248.108726685
411,4244394.422008817
412,4006070.511610215
413,4497837.332958839
414,4984905.427612298
415,4212126.560368813
416,6214284.167495804
417,2500034.955521796
418,3698818.848267636
419,2551185.559825069
420,3911252.103571313
421,5680343.696251848
422,5369897.800139226
423,2867276.8404452563
424,4829606.577564514
425,3912716.3310829108
426,4829669.649798742
427,4040694.7474520546
428,4544371.3370651975
429,3723410.777939898
430,3258023.69944901
431,3259861.0795157263
432,2230008.7141251666
433,3507209.882090032
434,3918636.6794035546
435,4638363.4158402225
436,4075118.6339651016
437,3210426.426425448
438,2410879.6204917985
439,5457250.336082935
440,5351966.095309337
441,4444856.422620301
442,4702940.570804956
443,4290749.817060468
444,4544066.448948928
445,3456333.792325859
446,5657955.305967803
447,4817312.134588768
448,4186938.176416583
449,8423518.512021888
450,4973497.340662164
451,2959878.6916568666
452,3282252.6666542403
453,4713605.126243256
454,4948427.604538348
455,3514396.6345444354
456,2921675.101828449
457,3539605.544774649
458,4274523.798827952
459,2793653.899022215
460,5093620.579685581
461,4360247.900426112
462,4523710.460630986
463,2651525.5880482467
464,4678894.512279359
465,3505305.4818736003
466,3420929.8400175795
467,3566098.7141774744
468,4093252.2823117604
469,3822222.8576147575
470,3251950.8679553997
471,4378977.794335829
472,3434949.378412453
473,4450197.059721346
474,4956834.623123698
475,3686746.3884460474
476,3957193.110906269
477,4996589.240565086
478,4010056.846486984
479,5158543.263161058
480,3405653.7443062384
481,6095179.502800231
482,3221643.2007038184
483,5142348.518455971
484,4717370.41486049
485,3499553.9515373525
486,4052502.768822737
487,4007986.177402126
488,6024040.750620377
489,3653116.5055430518
490,4367183.763747344
491,2973497.660100483
492,4563825.363161623
493,4600074.058754106
494,3944610.309587672
495,4581294.23855946
496,5170699.131439114
497,2687313.744013289
498,4146091.767541104
499,4345968.532480654
500,4610863.69881602
501,2503433.346663658
502,3766752.8718346157
503,6343457.247697022
504,2676669.239065413
505,3493913.723886891
506,3815306.7177533056
507,4189703.5644550454
508,3697883.9890651703
509,4528203.214184326
510,5726706.690377156
511,4926943.299706825
512,2184238.448349769
513,4994590.948477782
514,3104302.3306627143
515,2523680.8130116407
516,2288051.024128698
517,5173119.125956071
518,4497805.79340461
519,4895317.83508544
520,4025570.533869832
521,5895013.179087962
522,5368755.711209142
523,5053382.04143027
524,4174629.9949951414
525,3921844.962832664
526,1843393.3678798946
527,4700653.942746455
528,6120509.33295204
529,4858974.479978504
530,3299628.4559104913
531,3418659.289457372
532,3998680.7809870522
533,3741948.287396716
534,5296280.3846644005
535,3885771.9653598936
536,4787660.847186428
537,3366008.8441538815
538,3395823.3069222844
539,4840696.18039138
540,4258567.373185248
541,2744581.4760044394
542,3401779.9239548985
543,3190586.9433672065
544,3917885.731295446
545,4847799.183743292
546,3148774.3374792445
547,3723889.114267608
548,3919336.019751675
549,3939266.094043364
550,3568024.141487691
551,4130147.031990415
552,3851588.8607655484
553,5561603.284314255
554,4696047.220984874
555,4653178.338209233
556,3337488.2941201557
557,4140119.328904616
558,3574558.1431617537
559,4268301.028180123
560,4486551.05264023
561,5205905.4807864735
562,2320903.790381336
563,4312740.4483529935
564,2992491.650334304
565,4627542.997718305
566,2499883.272015632
567,5452435.7305761995
568,3993574.456138949
569,3482284.123126508
570,4830396.064936537
571,5196255.493260793
572,3697807.622535573
573,5400658.435285753
574,4211124.856325188
575,2970498.5223377068
576,8136509.661797716
577,4755940.169757881
578,4109539.859064899
579,3604621.8074395363
580,3313012.5277064536
581,3771910.8701235284
582,5377281.6864916785
583,4425293.547467565
584,3636435.468653176
585,6093288.150553471
586,3401262.5085798744
587,3211403.4829709963
588,5934222.57581015
589,4525812.197992165
590,3558284.6135171438
591,3749732.6393360184
592,3603345.768710796
593,3524333.869571087
594,3329655.0137179964
595,2973497.660100483
596,3504678.234240393
597,2762392.899230317
598,3802804.266775426
599,6463612.602929636
600,5070778.606950119
601,5597269.071238365
602,4482310.416009527
603,2058341.3794208132
604,2454920.724045818
605,3469198.1154537476
606,2613047.8548391974
607,3048748.986318036
608,2314720.5391828553
609,4354441.148814224
610,6396913.71953358
611,2040574.6884401548
612,4818723.155958362
613,4402685.326915074
614,5788266.358233532
615,1945221.0689335293
616,4990846.475836435
617,5595224.031282791
618,6851303.7794462405
619,4425652.748631492
620,4220443.009499991
621,5581106.635294151
622,4989938.254704521
623,4734691.676640563
624,2104260.9473026437
625,4333579.378397716
626,4416334.974132481
627,4879611.772602973
628,3024483.779104839
629,3434182.3736609225
630,5988441.973164953
631,5130971.3821633095
632,6445354.587824926
633,6065061.50846891
634,2595117.468937384
635,3391555.8286873545
636,4761882.05187629
637,3409990.5678390223
638,3681769.117748014
639,4092913.6531224255
640,4806270.397666552
641,5270816.999602958
642,2540086.511963265
643,6466114.15271643
644,5046725.124360736
645,3287847.5018335474
646,4513868.084255391
647,3376795.905192336
648,2706999.096787864
649,3292327.304071654
650,2725998.870753343
651,4056775.0289225085
652,5660339.442249202
653,4394960.765753239
654,3168093.9671688783
655,4878945.520274787
656,3102431.3548208163
657,4109867.2924364363
658,6607786.380513707
659,3897474.1122186566
660,4329696.453410318
661,5269234.530517262
662,4190283.974753036
663,4647863.495499721
664,3962318.5109881754
665,3913349.3298751945
666,6028672.31691035
667,3140330.895854419
668,4004274.140076127
669,4217274.23048857
670,5241187.851125378
671,5507745.346319707
672,2767854.030901082
673,4207446.478288266
674,3905415.796766091
675,3695513.094193287
676,4623668.640829933
677,3097395.2322152504
678,3578016.3682692903
679,4466689.217850697
680,3926796.7075628666
681,4269514.944119696
682,3561706.7959550875
683,4695632.937278073
684,3890672.1157191154
685,5206489.021865431
686,3270146.6918210206
687,1854817.555309441
688,4548940.473046662
689,3225842.9004090577
690,3735373.410601879
691,3713069.0656280993
692,3195977.5667835674
693,3875791.4689208446
694,3061201.7070042007
695,3384859.7652396997
696,4046741.809591024
697,5307616.835761725
698,5360758.398639649
699,2628745.7972367504
700,5759379.530265002
701,4236364.355614556
702,3472853.5089748157
703,5148617.512275763
704,4889708.95021765
705,7458412.4712854205
706,4753095.031043277
707,3643590.433135469
708,4254809.996282018
709,3962201.289113417
710,4215938.569959255
711,5350644.321864722
712,4191579.33039944
713,3951656.4611715144
714,4783432.625153409
715,4463483.884046469
716,3054733.7330055893
717,4005067.0661168774
718,5260880.697707638
719,5753407.779861305
720,4109620.6460389937
721,7098794.865448942
722,4091976.9247075156
723,2313658.1853900743
724,4334986.44986773
725,3634081.4009476053
726,2661320.005219777
727,4246596.4982327055
728,3456893.1447508642
729,3878946.6327247145
730,3506221.972901315
731,4027028.1975772395
732,3579001.133939703
733,7540123.970025659
734,4286612.070086257
735,4064651.4752325993
736,2576775.5597535903
737,4103960.934430427
738,3104140.522260218
739,3475173.2611590577
740,4443553.28700751
741,4577890.911479406
742,3909682.5451248237
743,4654576.377227905
744,4657251.570529968
745,5985662.598288821
746,3435917.4545892105
747,5094398.74808125
748,4987004.480684584
749,4108216.156251569
750,5657955.305967803
751,3761033.565175017
752,4112109.42534258
753,1795245.717493986
754,3048748.986318036
755,3603634.009414484
756,3506221.972901315
757,4479710.671623698
758,3004492.5752518196
759,5703400.726175503
760,3666784.309138204
761,3897250.855938594
762,3106440.237407892
763,2602027.1286949823
764,5634007.877911332
765,6847444.7549790945
766,4184142.6928124256
767,2598001.9289743663
768,4368637.487070503
769,4704999.32405478
770,3457929.3312692572
771,4019619.40046074
772,4108769.9709414607
773,3153804.222766337
774,4166985.860877523
775,4563306.928885948
776,3505305.4818736003
777,4376777.834206167
778,4102071.034882164
779,4147748.2338746423
780,2702042.27517679
781,4233796.56532021
782,4981629.616818086
783,3097143.6016700272
784,5575805.893401282
785,3134600.033213991
786,7061695.351857946
787,4611246.681111791
788,5290049.058529706
789,3940430.116012537
790,2201403.112862036
791,4416334.974132481
792,3323770.507340118
793,2409771.2291947957
794,2987226.373063053
795,4459405.032259671
796,2350395.8176166858
797,3102898.390792426
798,3622774.4317613337
799,4602539.913648429
800,6198362.644337933
801,3931319.1821087473
802,4232498.774826169
803,3942826.7693223297
804,4327162.517778023
805,3549592.2218799917
806,4584421.4387124935
807,5084223.38883067
808,3955443.088614569
809,1914046.9194952317
810,3994107.604837329
811,4252182.915186959
812,5095985.288262781
813,4977405.653657844
814,2348328.5769891962
815,4791641.940210385
816,4230868.2869683225
817,2969541.5815922306
818,4254090.524655183
819,2496845.5242482126
820,4300729.321065352
821,4327733.489503365
822,4458416.179681784
823,4619258.811084365
824,4100566.0404805937
825,3715093.3397761355
826,4597008.364085649
827,2500843.177275976
828,5646328.747916322
829,3698174.9560718006
830,4725012.1605175845
831,3917333.9950989163
832,4713978.400821529
833,4945705.480251654
834,5225841.9597277865
835,3340551.070077995
836,1969047.794165122
837,4809672.903163639
838,3342126.6714121476
839,1965578.4598471366
840,3777050.8414265704
841,3186037.222836491
842,5887329.525836241
843,4198449.712150415
844,4957321.9289140515
845,4964989.695757983
846,4373493.255251757
847,6245002.9489665665
848,2499883.272015632
849,3704693.974071411
850,3217283.684002512
851,4210845.782727598
852,6431974.104746771
853,3106984.51573177
854,3028629.2014581296
855,3740023.1139666545
856,6632164.932758499
857,4067909.592574996
858,3469647.125568371
859,4675680.291103325
860,3503429.28114445
861,4701897.341701398
862,4006742.4664874915
863,3782973.1786609935
864,6255121.737202012
865,4622893.8437104635
866,4826502.719613372
867,2535535.77355864
868,5503858.805082158
869,4800287.340075975
870,2191431.791369168
871,4549147.8553204425
872,4587709.442645296
873,4010220.002360534
874,4102769.237859002
875,2605350.2268409543
876,2990495.4493479817
877,4926943.299706825
878,2695510.4137222203
879,6089270.651293978
880,3221584.6978534884
881,3651086.5248211534
882,5247041.068001804
883,4117754.186695776
884,4079247.0206122985
885,4434391.346125844
886,4089814.9617316886
887,5489014.216417647
888,2578454.7001480157
889,4661332.518237333
890,3158322.612333278
891,4389634.412192254
892,5992817.037755137
893,3500197.379708421
894,4654240.302884641
895,4591393.929395233
896,4050917.143352649
897,4106527.9180182116
898,4273321.957889201
899,5452655.103686562
900,3325346.2853043345
901,5241355.277193557
902,4710573.477069942
903,4335186.9278280325
904,2332922.3761030687
905,4092398.797193332
906,3549706.742375644
907,3697995.174037406
908,4357377.650526823
909,3161451.9648172716
910,4890274.834824822
911,5849419.798923089
912,3506221.972901315
913,3520447.890125215
914,3946110.740108647
915,5918137.665775798
916,2048940.5607743831
917,5723764.352512246
918,3837555.608811163
919,4036625.2594490573
920,3583119.720283453
921,3137925.8007160625
922,4726467.478855111
923,4283452.76017897
924,4511243.024399449
925,6489013.630532458
926,4913889.767890229
927,4182961.845887842
928,5796658.2669892255
929,4174042.383928936
930,4044402.5215460886
931,2387876.7575078756
932,4360247.900426112
933,4824063.2080116775
934,4280506.006210883
935,4105672.4877247717
936,2063827.0532188178
937,4143318.641034503
938,3677736.8158098855
939,6084780.12004585
940,5350628.546337283
941,3230717.358480409
942,3578650.8563970923
943,5368187.491742966
944,4260400.443597711
945,1849931.8777648031
946,5190874.368352632
947,4189922.931119652
948,4098331.165652306
949,3055722.8319831565
950,4808784.740822812
951,3635839.054227134
952,3153227.63543118
953,3702778.472853524
954,5508516.677466337
955,4562597.8587945
956,5650850.400929641
957,5219210.358567221
958,4543797.831685994
959,4750396.098161402
960,6259454.998684201
961,4454278.143562307
962,4661858.951415564
963,5006036.995635058
964,7974583.425583431
965,3096632.709769843
966,5050264.312525691
967,6131944.346559085
968,2155637.3795579444
969,2524259.371257217
970,3258023.69944901
971,3470591.0741493986
972,3044954.8124494
973,3175387.5684891497
974,4344742.07457429
975,3645801.391102067
976,2482828.0265449467
977,4651014.07209657
978,4328752.120862948
979,6959882.367880624
980,4319779.314390466
981,1921218.2745012834
982,3908641.142799419
983,5489477.71576464
984,6769969.441524978
985,4651505.52673686
986,2585405.0970041105
987,4623448.25608155
988,5408697.4633768145
989,3952342.751463684
990,4577495.571167236
991,1916810.9900539087
992,4893278.079500644
993,5826968.33775783
994,4289045.621639345
995,3243296.2041026303
996,4677932.858052485
997,4268775.316800037
998,3909157.609547108
999,6227357.418811001
1000,3951989.756913869
1001,3133097.2645782614
1002,3786055.674425111
1003,5856390.402330581
1004,4949445.89273746
1005,4599567.683729529
1006,5537760.8272571955
1007,3862363.300866666
1008,2456083.7415611325
1009,3700434.227448435
1010,3704781.699057487
1011,4225305.848040573
1012,3694727.3530720444
1013,4479271.908813082
1014,4739532.703479075
1015,3900693.878647783
1016,5184199.967642914
1017,4203551.236798957
1018,3799671.868530746
1019,3996791.1864180774
1020,4066037.7461266937
1021,3507886.3227708824
1022,4335455.5445984155
1023,2608950.549224676
1024,4240437.67889327
1025,4258396.862191733
1026,4061177.999397232
1027,4240378.533185207
1028,4839211.278983238
1029,3676194.5538985934
1030,5978637.728935936
1031,3389510.014806573
1032,2553073.56403125
1033,4580906.558948379
1034,5848607.676315264
1035,3912708.1214496708
1036,4693740.636101542
1037,3651086.5248211534
1038,4768488.254013401
1039,6321816.7191422125
1040,4151514.416777767
1041,2474418.890533439
1042,1982167.8911283938
1043,4880123.411409299
1044,4431212.571746969
1045,4760884.917549065
1046,4668231.217815573
1047,5325841.685778956
1048,3530112.7150086695
1049,4090068.9675154407
1050,4499429.599498963
1051,3489500.3595466227
1052,3516939.888903984
1053,2981773.117327629
1054,7110320.4936030675
1055,2181395.6208826443
1056,5728896.166860001
1057,4989546.386530059
1058,2314720.5391828553
1059,4339071.770321514
1060,4476887.009080552
1061,4227994.708798243
1062,5450029.641692236
1063,4762528.823658189
1064,4386304.228797505
1065,3794886.997427757
1066,4805169.183486518
1067,4357894.838788927
1068,3953112.162283679
1069,4285390.076691399
1070,3874518.6150889862
1071,4023093.0034046443
1072,4695632.937278073
1073,6700527.0148151945
1074,6308668.816550314
1075,3496623.393500368
1076,4738406.630893812
1077,3219219.642828057
1078,2581434.3419981985
1079,6422767.487276739
1080,3922998.4180729534
1081,4284867.140649098
1082,3827448.700137273
1083,5233159.084774283
1084,3351279.49354827
1085,1932594.8691218197
1086,5010537.6824768605
1087,3513230.163593782
1088,4045533.335673572
1089,3612151.8733301936
1090,4597567.379275704
1091,2730780.545293488
1092,4965584.787517636
1093,3514099.1274648895
1094,3979259.605716768
1095,3688049.0951814735
1096,2089434.3072203037
1097,3816596.628870082
1098,2853641.9501879956
1099,5028356.481293984
1100,3423672.04797056
1101,3871467.8186851125
1102,3507323.7502426156
1103,4503325.721016168
1104,4263135.155272021
1105,4060598.545146953
1106,3557480.838225725
1107,5000390.586866205
1108,4414476.532489779
1109,4585664.827685097
1110,4351631.44523697
1111,5419366.726085017
1112,3692238.2921032766
1113,3148759.1893115323
1114,3273566.4445895003
1115,2666912.077793821
1116,2765919.4420802663
1117,6486964.808353151
1118,4592013.545923944
1119,3461519.958381261
1120,3426877.602383721
1121,1797298.561845745
1122,4728132.579307311
1123,2910003.2613374474
1124,3199972.614540663
1125,5514876.902315233
1126,5499784.594166441
1127,2613603.477944276
1128,4759717.369286792
1129,4942676.495799259
1130,4562117.912878006
1131,6653148.935235036
1132,3961712.663331727
1133,2711453.2338456768
1134,4404558.589471525
1135,1837049.8129665172
1136,4704999.32405478
1137,2699633.071675005
1138,7387959.455820951
1139,5025271.532965
1140,4438554.467912333
1141,4510617.533705718
1142,4395580.176190191
1143,4039156.6414773543
1144,2678800.83959503
1145,4275703.216919366
1146,3999609.5429438176
1147,5642964.029519479
1148,3922379.5879425537
1149,4913490.867327807
1150,4281216.326389984
1151,1967081.1692535914
1152,4541464.31554202
1153,5437467.19109585
1154,4852070.179294742
1155,2703637.7436537757
1156,3340653.3674958847
1157,4920392.18309575
1158,6160324.667419737
1159,3629509.3702812158
1160,4379304.782567066
1161,5205641.554220185
1162,5436730.155094814
1163,4025960.372466242
1164,4442187.0423751455
1165,3767188.7856734204
1166,4751524.589029127
1167,5568919.995571339
1168,2643427.7434389796
1169,5616843.314748242
1170,3904820.689339813
1171,3801248.3245454095
1172,1857114.5516908765
1173,5726877.323290077
1174,3048748.986318036
1175,4142800.9192622984
1176,5372716.108651805
1177,4432622.871164156
1178,4728451.028248534
1179,4710236.519543665
1180,4183003.679512928
1181,4502237.258885996
1182,6653148.935235036
1183,2944483.1284383764
1184,2072454.9214064474
1185,3049038.922228815
1186,4351154.268081314
1187,3465830.0023856866
1188,4852886.858849184
1189,4322168.20500486
1190,4292821.982748883
1191,4506318.448440055
1192,3749216.397135343
1193,2685922.0842372505
1194,3953815.5794990133
1195,4051078.8407444307
1196,4374935.03776083
1197,3071732.6710082875
1198,3771738.340755203
1199,4016461.778299754
1200,8038298.642854636
1201,4847318.817223547
1202,2740840.947660812
1203,3281452.931876128
1204,3010301.4623328885
1205,2447059.7997399326
1206,4794758.545935343
1207,4034520.688501511
1208,3950278.835353554
1209,4556855.121051812
1210,3752764.8185717985
1211,3093552.770531934
1212,3805806.5213339124
1213,5293108.802108307
1214,4909204.690022085
1215,4149757.8444371317
1216,4513810.337663263
1217,3596246.0618235213
1218,2551185.559825069
1219,4074120.121023979
1220,3708375.680006692
1221,5245938.158083717
1222,5220332.268583126
1223,5658075.216742749
1224,5904468.7660983205
1225,5058637.402703974
1226,3461446.146264657
1227,4926987.969006645
1228,4219349.317892917
1229,4723809.896887949
1230,4504957.052717818
1231,4079962.2447876562
1232,2518840.7269850187
1233,5137329.956803066
1234,5650850.400929641
1235,4427309.395018991
1236,3408615.522912638
1237,1924027.138142088
1238,4501726.2213990595
1239,4580924.118940263
1240,3559768.486353513
1241,3984076.221352869
1242,5347261.580902149
1243,4132724.7356475694
1244,4563825.363161623
1245,2964625.4121893356
1246,3659231.6753791166
1247,4475267.002329936
1248,2058268.587877323
1249,5438713.132176588
1250,4162044.571215495
1251,3809049.4960000794
1252,3549028.412150559
1253,5568425.128211947
1254,3957940.0232534176
1255,3528559.905628132
1256,3875739.7847719174
1257,4382448.278655527
1258,5511570.654685249
1259,3540605.817261492
1260,4350189.732854134
1261,6908903.977934836
1262,4395654.670426565
1263,3053120.0993599603
1264,4836511.465046553
1265,3264936.85401058
1266,3223793.715968589
1267,6390842.317479347
1268,2380953.303857555
1269,4432998.610877784
1270,3288366.488748051
1271,4706202.933445009
1272,4581193.120584288
1273,1998473.4984849747
1274,2898049.0110643622
1275,5216166.073264564
1276,3983429.807386666
1277,3206157.439807075
1278,4955243.668439027
1279,3048748.986318036
1280,4209560.396980231
1281,3382657.190092677
1282,4500583.896420859
1283,2227238.9520001835
1284,5125716.307065924
1285,7242087.792033413
1286,1996038.400951923
1287,3583620.170684212
1288,3626449.88771349
1289,2500034.955521796
1290,3162254.0328503293
1291,3528226.8240736853
1292,6715076.439746146
1293,5922166.406451942
1294,4846863.222468093
1295,4445874.575842002
1296,5664047.61258716
1297,5035787.159715472
1298,3575214.878506159
1299,4162331.0696982215
1300,5159446.964832959
1301,3386458.0262768413
1302,3898517.5773395356
1303,4257175.884765454
1304,2584134.251091617
1305,5835164.42649487
1306,5153909.602650305
1307,5338769.573967469
1308,6235150.3498966275
1309,2915571.564252352
1310,5224373.849852784
1311,4543578.062712849
1312,3206920.8010135195
1313,6054749.150401569
1314,4285630.387297115
1315,4106802.158131577
1316,4094450.7270849776
1317,5028549.438532925
1318,4725583.9412774695
1319,5247971.06744629
1320,6202725.872493444
1321,4950653.864013933
1322,4642179.534420559
1323,3361141.5770733734
1324,4721038.006936891
1325,2988217.554067459
