Id,Prediction
117,4514334.648202046
118,3145821.3019651584
119,4456371.427777347
120,4283819.892665548
121,4615216.659994322
122,3756629.1150879962
123,6068588.2103533745
124,2705793.4536923994
125,3397255.2699626335
126,5482595.067797315
127,2951811.600782716
128,3598329.547026997
129,4633401.03710702
130,2363319.7606737427
131,4526053.520726345
132,4866800.140364925
133,3197932.137859488
134,4181395.995393899
135,3200941.149237996
136,3777399.4432767686
137,3777234.1888228897
138,3751577.8052657787
139,4010689.648870864
140,5495529.04396924
141,2527210.344206837
142,6586410.827360654
143,2383794.2998070284
144,4948394.236049012
145,3329399.650212329
146,4194799.624829784
147,3631240.6677182466
148,4000619.2562972014
149,4645980.909928517
150,4888137.216826548
151,2465455.8960303236
152,4745328.439506386
153,5649728.374015784
154,3151945.743995986
155,5045664.405795991
156,6165649.319237989
157,3996551.0639183717
158,2940347.5544440746
159,3758547.3069656556
160,2594949.038494431
161,5026166.401648316
162,4612793.742306517
163,5076953.842517261
164,6373680.090657754
165,2455815.305333163
166,3647019.265972717
167,3148794.9447971317
168,3082047.9413013146
169,4095529.8817039295
170,3910723.509760448
171,3386714.356848071
172,3389333.3962359186
173,7231463.091861082
174,3470479.3261299725
175,2537281.99361387
176,5547982.576197311
177,4815685.389820304
178,3895028.2486242247
179,2612015.524947804
180,4286416.782100545
181,3820750.1881483295
182,4722835.843414601
183,4052982.0052825133
184,4420773.58988723
185,3677324.319224108
186,4590450.591167931
187,5105677.204165964
188,4952511.196732336
189,5445621.496115286
190,4654612.271967941
191,3192116.2820337317
192,8158047.117133814
193,3396441.179191986
194,4135590.5659914752
195,3543778.7853367347
196,4205384.018062986
197,2013578.290244341
198,2699493.4648685637
199,4551172.217236163
200,3716200.1151034134
201,2914282.76714493
202,4331203.573615119
203,6254132.107717433
204,5613836.902263592
205,5076507.980267892
206,4557166.794114911
207,4192989.5512850126
208,4219124.465382047
209,3418782.2542123776
210,4926770.127515403
211,4253111.551753655
212,2394757.1327730156
213,3287766.205040889
214,5678537.582381424
215,1868417.4429958004
216,4404038.9691712065
217,4392017.014156719
218,4057029.8153809714
219,2397936.366287766
220,7166705.096709239
221,4284902.499828524
222,5742156.025467919
223,3939475.9359664414
224,4882778.236138417
225,3912847.860440795
226,2241931.7339814478
227,5709767.355150577
228,2792076.8832532587
229,4680236.0632651495
230,4542716.072497946
231,5339011.252961354
232,3478374.257399469
233,3455882.355360915
234,3154310.8591634594
235,4726852.327586816
236,3950416.782246797
237,2692774.346288999
238,3717727.1414881237
239,3369961.36384915
240,3978849.9206512133
241,4715118.654376184
242,3581179.099239928
243,4269502.60350802
244,4676158.508881492
245,4730116.067931519
246,3049936.1852457123
247,3907603.3612043723
248,4310063.890734825
249,4585807.009933883
250,2360858.5572267543
251,4778917.406282895
252,6015940.299226719
253,3996469.990050268
254,3962876.751953165
255,2983485.802296389
256,3303895.183288581
257,4877660.311071496
258,3353854.6857209746
259,4700765.816532383
260,4287372.8129993295
261,3279066.6512385285
262,3689387.638695331
263,3787040.251583401
264,2065115.2551307948
265,3837922.354857841
266,4031590.4875335754
267,9882696.659396721
268,4069872.208241133
269,3957673.571177056
270,3796090.6285232343
271,2928810.7237695074
272,4057058.2591313985
273,4583019.6660234425
274,4809213.3397298455
275,4158368.818837522
276,6717905.287948551
277,4399874.762003534
278,5569918.854799698
279,3533812.9537931713
280,4627975.48289538
281,3347424.0982215805
282,3258125.393257267
283,4456919.533524627
284,3960374.222106285
285,1776592.532410574
286,4152244.2689823643
287,3980618.440483891
288,4338426.219244479
289,3512080.379805301
290,4000536.70427966
291,4474196.255773246
292,3283905.2524817064
293,4868072.329864342
294,4002959.1047471357
295,4646485.685846105
296,5503675.274720448
297,5268815.128480406
298,3757465.686649388
299,4051911.0651226477
300,4998003.842307124
301,4367836.666392965
302,7291914.4550249465
303,8009144.982540329
304,4211497.604076375
305,4891819.16680599
306,3500507.1143751047
307,5347878.3896665545
308,1945159.3894201748
309,3990708.6868790174
310,4525107.6615411155
311,3074663.994196543
312,2847009.7240234856
313,4579911.944625413
314,3363992.820982799
315,2469045.9243374863
316,1973903.4531811872
317,4944007.38855738
318,5331432.219356837
319,3491966.2934828782
320,3194933.2899992904
321,3382073.6910151113
322,4302324.489128447
323,3893329.4674980137
324,4198523.054047461
325,3396135.0797371487
326,6853614.835225858
327,4058140.2871247306
328,3682871.7298641214
329,5491321.23670225
330,2534464.58045143
331,5348428.336816559
332,4723354.745780707
333,5509971.784883607
334,5246571.770257246
335,4165363.636066711
336,2998702.488488097
337,4685434.30460622
338,2936787.590572384
339,2519098.1742895953
340,4055752.716236249
341,4175280.391543797
342,4138238.083695442
343,4251791.942018523
344,4356408.373952293
345,3955392.237439577
346,2639217.7477651443
347,5015258.504404532
348,3041479.268262779
349,6669626.767996881
350,3917821.367520768
351,3905570.6047147755
352,5472671.970068846
353,3199171.2922417573
354,4002395.370251533
355,3636442.6052166466
356,4452204.274635975
357,4383082.988230783
358,4123779.011490201
359,5515153.38473284
360,4616405.297860314
361,4627291.414984805
362,3628546.561289852
363,3999595.6812373926
364,6207656.332303703
365,3318484.6900932444
366,1983707.2831570902
367,3051135.7883889796
368,3814725.9327432564
369,4506190.435329842
370,3561967.473249621
371,4754170.998317692
372,8394668.759929707
373,4280113.058857499
374,3165204.8947269768
375,4350270.342665525
376,3288863.986363712
377,3343667.0545241097
378,4515746.612514473
379,4252280.370059833
380,5164984.385637833
381,4078912.9189833594
382,3316481.00153397
383,3639347.439654537
384,3481017.9710515076
385,5831559.700789847
386,3582184.5987963625
387,5248406.616911722
388,3616254.409350451
389,4040340.3825145867
390,5363863.085545178
391,3315654.333110661
392,2590991.8378368644
393,5520642.636866505
394,5150909.007408041
395,2270944.794104501
396,5404789.134297574
397,4030899.003954413
398,9744982.89461365
399,6080435.07925354
400,4756830.850127677
401,3478175.5497073485
402,3544714.5797377103
403,5294064.9711315
404,2795105.100906455
405,3905755.6665686523
406,4213118.001534335
407,4143699.372912695
408,1870254.324048278
409,3210384.226037536
410,3809966.5212027538
411,3229808.935338419
412,4683631.33047671
413,5922601.842824138
414,4179708.9160859473
415,2967526.8439047188
416,5010298.000539827
417,2639935.8925094553
418,5796410.286120436
419,2332447.0372104845
420,4641178.308363076
421,4371714.2831980195
422,4980915.216233309
423,3235874.4669539365
424,4045421.64780201
425,3568699.1553302244
426,4169372.699931643
427,3438936.6130949617
428,4900680.971546535
429,3065672.2636256567
430,3563808.4257726003
431,3581988.013137014
432,2054799.6247690588
433,3548663.1166132037
434,2907623.6952147554
435,4389695.072294285
436,3558259.9527035635
437,3017743.8953463295
438,2641311.7753396253
439,4582858.940120207
440,3613374.4402345363
441,3622430.5385320825
442,3594886.9995938167
443,4686035.071559401
444,4128202.09923921
445,4287733.072080677
446,5572910.89694952
447,4206323.021254366
448,5423338.522251309
449,4957222.949101963
450,5731234.541123513
451,4425250.309217718
452,3395191.703913212
453,4912667.811978492
454,5018952.899689531
455,3855891.556128414
456,2870692.628697728
457,3387312.862591608
458,4130528.633024603
459,3008333.2383168065
460,4299832.50711689
461,3867700.178083226
462,5547913.743832107
463,2720854.276526198
464,4818591.876176063
465,3624378.206929966
466,6053482.875029266
467,3633349.5924470983
468,3620328.2818270293
469,3814248.4309564205
470,5067974.043662524
471,5585865.441059117
472,4451326.376919606
473,4811926.4589113705
474,4959692.824233004
475,3849916.3808609587
476,3074663.994196543
477,4872667.615350725
478,4257043.746423316
479,3942135.5868772254
480,3526147.854981881
481,5161518.094841445
482,3300609.2025046796
483,3733986.886561525
484,4547023.64109039
485,2656166.595740122
486,3397910.4003207795
487,4324220.560507212
488,3787437.618953522
489,3945707.0815927726
490,4373801.615017599
491,3100292.0352798733
492,4696848.965540889
493,4018281.1046148506
494,5269011.500894054
495,4367436.787550672
496,5445793.6383264065
497,3805957.4374945303
498,4685404.136815929
499,4258723.261873817
500,4558972.794479133
501,2172007.058178402
502,4078373.6029734467
503,4609756.9944683425
504,2384518.667879234
505,3839966.230663041
506,3450054.6484525334
507,4191108.521414201
508,3355887.585270986
509,4487403.818041655
510,3487760.3811758864
511,3947539.4907198995
512,1834130.5000028727
513,5033965.998914458
514,3284695.55895959
515,2385535.6479279855
516,3030103.0836750045
517,3871647.474835164
518,3369228.9705015067
519,4303741.777990332
520,3178111.925314358
521,8938305.453700209
522,4682505.746692669
523,3984030.457203339
524,3490359.14164056
525,4689459.599624216
526,1887386.1758101643
527,4441721.555625652
528,7262662.6570452545
529,4203412.484383848
530,3074986.8854955756
531,3183605.1023080307
532,5784491.095412418
533,3960691.8508929666
534,5354019.1605672585
535,5176077.862570319
536,4449550.949885812
537,3121414.879743247
538,4168352.1419612905
539,5352177.282385744
540,6657864.78052105
541,2744349.3099745624
542,3379007.5437340117
543,3377771.698366978
544,3594598.82114944
545,4365820.755019668
546,3167939.4176339014
547,3648268.556053346
548,3579518.3003083616
549,5598100.613418048
550,3976088.0411483673
551,4007542.117893966
552,3040026.202772105
553,5109260.413388552
554,4624005.071220448
555,4367497.616042218
556,3034512.2576496135
557,6453175.83147526
558,5218128.171435959
559,3431790.1175411777
560,5237362.990550134
561,5322401.805097529
562,2612652.68563608
563,3737729.5850637094
564,2662224.9933530977
565,4605555.333575293
566,3267196.302026863
567,6016846.46157758
568,3032713.606670889
569,3474148.684041979
570,5023770.468930349
571,5311153.220855704
572,5867056.667757997
573,3827363.106166149
574,5243032.404200777
575,2925906.2500128793
576,6182516.462635373
577,3615974.8835903024
578,4175560.698182
579,4038108.884062444
580,3942090.6456019436
581,4495511.672104471
582,4258607.221260217
583,3570192.218704281
584,4044802.3329655617
585,4059217.0997534585
586,3370863.2944940953
587,3925006.6322450354
588,4736105.2997555705
589,3998282.9743970125
590,3354497.1062037502
591,3609015.9218019717
592,4889561.605711617
593,2709372.289458786
594,3096385.490099078
595,4012270.0159874195
596,3405629.333834268
597,2714394.5301563814
598,3434000.4732398777
599,4963003.823969085
600,4974927.676159359
601,4163229.2971997242
602,4915686.913629568
603,2406917.763220243
604,2219754.698348873
605,3379185.4841512726
606,2707894.4697821196
607,4460224.662762664
608,2225105.0507757915
609,4837533.539171495
610,4052328.1690958277
611,1819937.1690077265
612,6321651.907848596
613,4438052.20000028
614,4377034.863654204
615,2111397.6064584274
616,6578268.006090039
617,4255445.93281365
618,6359374.55147398
619,4170741.8386620465
620,3793042.0588176697
621,8396029.958432538
622,4903258.307406266
623,3803185.8362493743
624,2186338.7845453345
625,4113945.3668810627
626,3486108.604529544
627,3344034.93800761
628,3089725.55174455
629,3288436.390999356
630,5823818.57211676
631,5619896.296678082
632,7541195.002368252
633,8776778.515857454
634,2726286.785528059
635,3224855.1102763847
636,4203658.857715773
637,3174781.000751352
638,3337266.582021092
639,3813058.120501107
640,4373931.541465641
641,4992740.259021131
642,2506037.3326056697
643,4317275.338494196
644,4705049.5030794535
645,2949030.0348371603
646,4511486.2151548
647,3049460.151246378
648,2790615.838165856
649,3616154.87070939
650,2903516.488728126
651,4985621.401953816
652,5689075.322829066
653,3723040.919649702
654,3581130.139380651
655,4910708.658121812
656,3392076.1105317
657,3899811.5674222726
658,7291590.92943672
659,3600115.4391707843
660,5117181.4309254745
661,5159624.873673312
662,4971444.980433311
663,4163841.266844027
664,2754394.001859922
665,3522401.192747672
666,5060966.739987173
667,3013033.9949773042
668,4740338.760780369
669,4057302.348780094
670,5061794.320464702
671,5292976.203012774
672,2757648.9655040023
673,3681886.9183408404
674,5376409.961828555
675,2420673.2745307605
676,3546133.697299992
677,3426768.1046207594
678,4714651.66399107
679,4792781.629656713
680,2874384.2916460726
681,4117515.6734756613
682,3479836.6590587986
683,4076099.072152816
684,4212315.378477033
685,4480430.740720956
686,3474741.638325072
687,3149795.671825439
688,4365120.649885728
689,3090971.954439153
690,3834649.523143905
691,3640017.4524959587
692,3082462.0980422385
693,3438647.863102731
694,3008862.171513535
695,3471069.374813333
696,4092596.4427518635
697,4942936.9049693765
698,3463483.727998959
699,2654328.533495423
700,9021239.515528845
701,3457097.597530249
702,4957891.892271068
703,5062447.517663447
704,4050754.7129426277
705,5724555.989691579
706,5743526.6053010635
707,5173068.420103822
708,4733428.178376985
709,3742509.681329438
710,5210017.45956771
711,5906721.566544504
712,4916373.25855694
713,3713878.4166104645
714,4000064.118472158
715,3802978.530248723
716,3509739.89745517
717,3211032.0388599015
718,5227908.520174882
719,6080435.07925354
720,3912767.072221403
721,4852680.069529576
722,4618127.780716471
723,2016726.0149387459
724,5855309.339178809
725,4969164.930974759
726,2527210.344206837
727,3040711.0390169513
728,3885462.5497482074
729,3080655.058925548
730,3757345.9376953095
731,4127631.1091187764
732,2575238.0833051903
733,4492908.694332965
734,3503447.870166905
735,3392350.494872777
736,2490015.4107730514
737,3960332.7774761133
738,3006695.6358887968
739,3334849.648811726
740,3595777.862416045
741,4355432.774161818
742,4205674.866743707
743,4077902.4969323184
744,4155321.8955438035
745,4589196.575829882
746,3199422.8577497266
747,4535655.324669353
748,4087502.2092840998
749,5132472.18600313
750,4986577.3226332
751,3170220.971097014
752,4093466.507876786
753,1888780.1777649422
754,3000877.612904053
755,3733682.4402052076
756,3796750.7470301776
757,4445261.017718127
758,2702579.034310612
759,5807079.3216748815
760,3438843.5864981157
761,4120069.726759809
762,3272222.2479528487
763,3341453.1405311367
764,5018722.850694997
765,4833425.163346714
766,3931710.5594774075
767,2638855.177378063
768,4277064.15303796
769,4039294.7361769243
770,3452071.1733047087
771,4001432.210406956
772,4426596.050367987
773,3487457.1184295695
774,4486901.267668777
775,3829595.8082001074
776,3772172.7520056316
777,3854373.248619849
778,4522129.077824633
779,3954392.157389265
780,2463053.6609882712
781,3565444.1403481993
782,3697981.984613832
783,3190579.0245102653
784,6768072.274956339
785,3312831.3252910655
786,3966335.6050840626
787,3495365.222722441
788,6229776.353446136
789,6031607.456593261
790,2815767.7073870306
791,4964555.192024561
792,2984386.7975507374
793,2328639.2241807953
794,2768927.73978154
795,4917770.00425362
796,2645502.7143982584
797,6561468.6373855
798,4923578.565849884
799,4736708.189858803
800,3503643.0749005713
801,4198532.584510401
802,3749843.0901423437
803,5243032.404200777
804,3240012.2359135975
805,3990732.3578618504
806,4455762.926752676
807,4377632.940987843
808,5107425.754808316
809,2034956.6465657805
810,3924555.860416539
811,3896005.51420547
812,3925880.254242629
813,3801059.028173775
814,2154308.9850562857
815,3323192.9930357956
816,3533693.2086102995
817,3471653.6692436305
818,3305931.9647585833
819,2641106.1249379255
820,4662587.72660486
821,3703419.5728420774
822,3824327.8318273863
823,4216117.45616749
824,4007907.428168503
825,4142702.143139115
826,5540783.564255693
827,2151081.387714731
828,7262375.136488671
829,3892356.051621823
830,3988600.7632709835
831,4558232.040474725
832,3990756.3626176086
833,4007378.878747139
834,3788881.7652586456
835,3650190.1211266215
836,2121962.6880121166
837,5147979.5795243755
838,2997718.9807449253
839,2009948.574726386
840,4295537.154782042
841,3155319.0731102196
842,4548263.148420398
843,3901087.6342407353
844,4448999.759992455
845,4388983.285806593
846,4629834.496028621
847,4439747.48459614
848,3219260.733577843
849,3317279.202596005
850,3501221.9881153847
851,4218975.194467322
852,7439727.881495931
853,3277090.0680039134
854,3187575.653773686
855,3301702.9766149377
856,4812815.684371513
857,3942099.10259281
858,3484955.76484038
859,3805117.3013231135
860,3171656.6423331765
861,4989986.094442345
862,2884743.901811732
863,6285006.897028059
864,4908201.781521855
865,4332220.67455592
866,4216752.536057933
867,2755903.2804974345
868,4203412.484383848
869,4737751.065848222
870,2073399.7814527112
871,4061573.573160984
872,3642662.9467460825
873,4784597.601494944
874,3924169.9041438354
875,2086487.1190810674
876,2686718.544905581
877,4672161.424674921
878,3386569.202388147
879,4830168.238279898
880,2964731.886769936
881,2893913.7689671065
882,5148533.697862707
883,3684950.679066545
884,5427697.91450951
885,4031238.071215429
886,3398045.99854204
887,4946693.9971204605
888,2547813.142238563
889,4382690.1400421215
890,3259101.788427314
891,5334214.403899117
892,5900785.3998131985
893,3439326.9922640524
894,5962328.143933964
895,6652876.545882449
896,3651879.4763038727
897,4394367.424973556
898,4624731.818108123
899,4632982.480826975
900,3335901.125739491
901,5675423.742299633
902,3947572.3365134117
903,4457495.246708132
904,2238219.611029571
905,3964383.8020931007
906,3217166.85001299
907,4480732.348016754
908,4531905.329686983
909,3914730.567078977
910,4781504.004873779
911,4049574.3286924222
912,4044652.7455618787
913,3519202.367305118
914,4070969.6899003577
915,3946562.958227692
916,2029321.1094745586
917,5608122.1403379645
918,3435581.1613523373
919,3818026.394070851
920,4982815.320281141
921,3388494.1008709506
922,4967978.029890818
923,4153770.353642999
924,5174579.528735502
925,8667507.164815344
926,5486157.388188534
927,3577320.645747738
928,6697997.168081348
929,3638782.5729657244
930,3390070.7441931185
931,2313638.4291808805
932,4456494.5157304155
933,6700695.747736626
934,4271704.089431202
935,3436204.6831251928
936,2430678.174827045
937,4881280.095453393
938,3803003.242102847
939,6520694.16596554
940,5875512.7776037175
941,3029586.1826247056
942,3628986.4412472798
943,4656060.337205522
944,5008306.993454077
945,2021905.3369622463
946,4985250.184284016
947,3649228.155993364
948,4213869.602055785
949,4396393.50057728
950,5009393.4485795675
951,3880584.685279984
952,2785400.913782815
953,4365551.867913546
954,4800311.224825893
955,4264763.651464837
956,3743722.11699705
957,5777371.259976233
958,4733259.350462741
959,4257968.909081726
960,4678500.557895754
961,4973409.237744252
962,4877421.884445391
963,3596978.1579151466
964,7704697.598604632
965,3303446.6577958083
966,4594477.635950499
967,5245655.176978867
968,3353574.5875343094
969,2464053.9403483486
970,3105874.9083157117
971,3234589.037646891
972,3047087.4479539003
973,2530290.655840077
974,3335309.330687835
975,3496415.439382849
976,2800263.1354044457
977,4493619.558243459
978,3822232.6861910974
979,5516482.921334897
980,5077855.746911916
981,2042574.9684641273
982,3932481.096884284
983,6525439.694369429
984,4547413.914175086
985,4458398.434972699
986,2464334.9950097958
987,4734311.551164728
988,4161990.6140907714
989,3879821.9956134656
990,4304785.997425261
991,1808578.2712771029
992,4149600.560913489
993,5732076.148285064
994,3984353.98263244
995,3247766.9243796677
996,3072479.547944673
997,5190010.7927207565
998,3351939.860015314
999,4628745.996002659
1000,5169201.7570286505
1001,3180449.530431776
1002,3059978.9515961865
1003,4149152.006137802
1004,4587077.097044934
1005,6383751.696743176
1006,5892463.983287285
1007,5098959.502624404
1008,2465586.418233072
1009,3523218.354996017
1010,2990869.1487180367
1011,5457504.526778813
1012,3182561.1704497933
1013,4208271.916582436
1014,3995968.0842113434
1015,3939043.0989584685
1016,5512992.510310666
1017,3980957.917864605
1018,3865400.110221095
1019,3707941.500436878
1020,4843756.4437912395
1021,4076924.2157256096
1022,4273003.641776184
1023,2498853.3233263497
1024,3114815.095547921
1025,4102156.185901808
1026,4414756.123689679
1027,3558181.0137885767
1028,5301228.9567271
1029,3389918.0971243344
1030,5150603.467494774
1031,3668740.9467174183
1032,1947482.3913362639
1033,4978877.053372987
1034,6036995.205948023
1035,3287047.2196799754
1036,3508294.590257048
1037,3937998.6508991
1038,4411415.411031153
1039,5695703.691999349
1040,3563801.394380797
1041,2332447.0372104845
1042,1815660.9717763504
1043,3617726.020318894
1044,5114127.344111294
1045,6586065.115573436
1046,3678819.5877417354
1047,4248224.277881216
1048,3933643.0604779897
1049,3970689.7261383627
1050,4546078.247525025
1051,3163897.478365867
1052,3257314.895206711
1053,2952604.0211039293
1054,9645312.10215042
1055,2280315.2505265204
1056,5981083.132032947
1057,5319233.100401536
1058,2225105.0507757915
1059,3917580.465231368
1060,5134659.238776492
1061,3807759.6786672454
1062,6919992.266888626
1063,4921159.607596594
1064,4483504.878793133
1065,3434061.2291824273
1066,4086089.4767318037
1067,4057363.710623457
1068,4578455.11255419
1069,4339829.71437105
1070,4216071.617525072
1071,4435072.496602545
1072,4590658.784253294
1073,5309969.910246734
1074,4673540.347029932
1075,3667070.4979061647
1076,3921711.801726788
1077,3368071.418187657
1078,2983493.8923156895
1079,4336979.649034478
1080,3584141.0044040726
1081,3824977.4000647073
1082,3117713.264935477
1083,3742421.5207903213
1084,3389928.0741883544
1085,1940724.7612104267
1086,3625995.01552084
1087,4669280.241940563
1088,4249041.005461977
1089,3643865.4163645864
1090,5509506.3143406715
1091,2377487.272396572
1092,4273763.996211169
1093,5049983.242130663
1094,4515139.784241525
1095,5042214.38594253
1096,1944913.5403345595
1097,4119362.3148529762
1098,2148325.531236961
1099,4381026.173845961
1100,3727977.370033301
1101,3992226.4785362976
1102,3485482.178821117
1103,4567922.560610463
1104,4689049.904616949
1105,2975297.070303649
1106,3494650.8393143993
1107,4346213.283226389
1108,4215798.334896101
1109,4373403.117918436
1110,5086695.835818006
1111,4636256.192830016
1112,2984371.424771326
1113,3425359.127518967
1114,4643059.110502683
1115,2733245.667705265
1116,3122010.292408675
1117,5475832.551646793
1118,4790676.87535498
1119,3342586.566841592
1120,3717853.1560974536
1121,1829234.5965261757
1122,4180482.0503864773
1123,3173827.8491735933
1124,3511319.4721253775
1125,4655565.231280083
1126,4170371.2967369184
1127,2397936.366287766
1128,4471554.369882536
1129,6025718.625711118
1130,4113437.8767628483
1131,4966387.229001191
1132,3587359.95254688
1133,2538953.1204204033
1134,4380460.138674734
1135,2687338.71081781
1136,4618101.401933227
1137,2462489.70260247
1138,4838205.058692598
1139,5347142.5619274285
1140,8332546.421461595
1141,4301839.481519057
1142,4749420.851668846
1143,3548699.5630562906
1144,2919111.152059503
1145,4399407.065336869
1146,4318298.423257432
1147,5273033.7877566125
1148,4142715.7932888567
1149,3794225.536481665
1150,4367305.054113433
1151,1938357.7280739818
1152,2839120.5181056554
1153,3504483.8996863044
1154,4481758.966688447
1155,3448425.377184506
1156,3510512.9625335275
1157,4097014.4431195348
1158,4679810.64164543
1159,4161195.3014510036
1160,4088391.2994214785
1161,4532330.473595451
1162,4292085.272728283
1163,3896124.0025496567
1164,7240419.211453178
1165,6035473.070897927
1166,4459556.429215219
1167,4006508.657326878
1168,2850473.168437057
1169,6347555.669262982
1170,4205661.608047542
1171,3529829.6727893865
1172,1937572.0446936942
1173,3820700.7687639515
1174,3000877.612904053
1175,3846961.078745207
1176,4538255.319306532
1177,4426512.814282175
1178,4198595.944538776
1179,4662348.680612092
1180,5121669.030332622
1181,4482596.645944736
1182,6041429.398310872
1183,2289255.6723761074
1184,3264364.895199325
1185,3554655.0106747737
1186,3867660.561574102
1187,3079842.9128235118
1188,3900544.1675018403
1189,4581998.851620342
1190,4260131.018791978
1191,4329152.713500271
1192,3682566.457855308
1193,3721709.8543882943
1194,5368295.283077382
1195,4178032.6646013213
1196,3211445.6696069296
1197,3002914.036580204
1198,3901442.9904228356
1199,5563145.613995188
1200,4878247.6945166215
1201,4121429.896126441
1202,2426179.2317832313
1203,3396884.8249231605
1204,3435733.9418465896
1205,2252390.493643854
1206,4969124.832399647
1207,3670724.1662844894
1208,5036971.864793697
1209,3413819.3158629583
1210,3500978.045278631
1211,3198410.130662286
1212,3104976.8406760176
1213,5480563.642414211
1214,3741279.89373526
1215,2545252.3570198
1216,3949930.6384097734
1217,3402779.8939400404
1218,2332447.0372104845
1219,5074154.462312335
1220,5497496.577005107
1221,4347121.031773128
1222,4628452.886729229
1223,4785113.315738895
1224,3588823.7184755174
1225,4959826.836861581
1226,3668755.8326175106
1227,5143049.362624181
1228,3953781.4750563973
1229,3987489.931885213
1230,4480407.771303661
1231,4589807.39118805
1232,2523126.425472746
1233,5323707.470468743
1234,4061996.3309805347
1235,2879856.045770055
1236,3360699.270778759
1237,2894205.8673780905
1238,4640954.474077141
1239,5834080.152704945
1240,4135452.918425266
1241,2960331.718373301
1242,5322401.805097529
1243,3399008.1653947863
1244,4696848.965540889
1245,2695330.85046175
1246,2964915.1883403254
1247,4296517.557419848
1248,2030951.108966725
1249,3979057.1849483415
1250,4520891.682554243
1251,4273605.415058447
1252,3229798.3357946775
1253,4867794.209016593
1254,3295121.3940419233
1255,3506125.1379947234
1256,4164225.6803084114
1257,3087455.288107345
1258,5539349.134876428
1259,4379971.802982114
1260,4085585.5414888696
1261,4882778.236138417
1262,4306744.8269029325
1263,3083696.814555699
1264,4592278.942197823
1265,3956499.833858015
1266,2581713.6777250553
1267,4806927.822641172
1268,3588756.2250332157
1269,2946998.346533289
1270,3379171.6890978413
1271,5122949.32075497
1272,4395190.668166264
1273,2588444.192219267
1274,2518160.8918834897
1275,5185023.04186684
1276,2607967.4211594597
1277,3160810.062743413
1278,4395660.051007685
1279,3000877.612904053
1280,3589590.237382627
1281,3940764.0743795503
1282,4239936.896997919
1283,2268652.328462009
1284,4296593.380422588
1285,3918925.25349897
1286,1977345.528959983
1287,3776723.6748886337
1288,3424659.2313713767
1289,2527210.344206837
1290,3080257.3449331163
1291,3074625.479467573
1292,7503172.883852253
1293,5143839.45845208
1294,3970709.385813207
1295,3364372.080056025
1296,5732626.864824271
1297,5755629.742565913
1298,3444181.058854124
1299,3558090.092355596
1300,4260559.099970443
1301,3013800.2346578655
1302,4212808.724616618
1303,4387999.158163359
1304,2647833.791195362
1305,3670335.4568600487
1306,6250903.944440203
1307,3560869.0545175127
1308,7494118.617377811
1309,3824241.6523543084
1310,5058876.225634013
1311,4148611.06970959
1312,2651880.8156832745
1313,4395294.135150982
1314,3172030.567826108
1315,4318721.718659132
1316,4684769.315817077
1317,4512275.538607157
1318,4275125.408804271
1319,6631883.750731629
