Id,Prediction
204,4239662.7803625185
205,4847928.670944636
206,4473287.441542055
207,3844268.6095501026
208,4609511.267186436
209,3960731.4853152563
210,3489222.8420688407
211,5319678.873841899
212,2845201.941451683
213,3503294.9936513
214,5023948.53350947
215,1755807.4495166421
216,4803579.175077649
217,4276999.2735244185
218,4174010.865027744
219,2617908.772710285
220,6260752.010810715
221,4352357.090486134
222,4566164.772988029
223,3800279.434287318
224,5098470.186861542
225,3256716.0735557824
226,2300306.8219934567
227,7087671.056478002
228,2786697.8298909334
229,5702951.691661884
230,4760586.239311073
231,4465520.645777288
232,3815388.9956370858
233,3348466.811301299
234,3580566.612861854
235,5497802.852171064
236,4987093.164832741
237,3034337.1793735204
238,4497983.571168325
239,3707852.3416721458
240,3992930.2215148555
241,3277668.6494756527
242,3923536.854597325
243,4613544.020998513
244,5219763.401585087
245,4764825.006842832
246,4145835.01640485
247,4777344.8208565535
248,4313330.35340474
249,5102092.510658368
250,2655157.446729773
251,4538112.383106732
252,4871068.517270023
253,4398964.749522506
254,4467691.084445504
255,4516702.05092217
256,3717868.04910336
257,3177106.332517716
258,3174359.898485682
259,3607062.8961775536
260,4316758.315996583
261,2953140.42966635
262,4603428.7014818415
263,4270097.119414792
264,2025874.5366969272
265,4758149.731195519
266,4050048.835579456
267,9046580.701179666
268,4432412.795841365
269,4032600.6803972423
270,3248485.3919798816
271,2919672.852947535
272,4100677.4429834033
273,4589111.367863936
274,4993983.692948289
275,5305798.232625415
276,6440255.799726802
277,6439015.55642249
278,5329931.498356542
279,3798076.8116915133
280,5701598.472886055
281,4198630.242153023
282,2917704.5454562693
283,4036873.430684827
284,4116077.211609342
285,1772965.0498858322
286,4887225.36155142
287,3472756.8928615935
288,4382207.0871978495
289,4046253.50284258
290,3700688.142538109
291,5050355.91912149
292,3454383.9998924374
293,5532483.420223825
294,2800474.3647195813
295,6309833.622235464
296,4521298.254031426
297,5756486.911089104
298,4198388.799008077
299,4637198.883238625
300,4695268.950244182
301,5476411.305907122
302,4979012.242467126
303,5793009.977975781
304,4038008.5872111167
305,4569577.142405436
306,3742566.719533512
307,4372703.1207823055
308,1967185.9146490367
309,4292979.164303348
310,4409114.014489824
311,3232852.8648625673
312,3136783.1077872347
313,4499147.765797988
314,3454078.230338723
315,2952299.6131280605
316,1928573.643110566
317,4968656.136777417
318,5431564.686810891
319,3397686.5876670317
320,3725632.891523037
321,3528985.096395141
322,4295182.2446980905
323,5203592.194704826
324,5304386.987275841
325,3413244.2801863374
326,3398243.9324095403
327,4384181.393172314
328,4584580.470651721
329,5524520.433958872
330,2346204.180532279
331,4069635.520364442
332,4720173.641113458
333,7318810.619983581
334,5763241.349799183
335,3920064.698940568
336,2940380.505754895
337,4184250.510048179
338,4402925.951327804
339,2302457.7003216622
340,4407556.1250946885
341,4793155.232242775
342,4674266.16709187
343,4339002.893814778
344,5157850.264887461
345,3815188.8245029226
346,3511739.706559911
347,5259507.305138036
348,3087009.648201588
349,6997601.13401901
350,4700588.124223266
351,5784341.527704543
352,5071019.464514773
353,3143959.16941405
354,3587492.163272883
355,3950692.753979679
356,7676092.808122698
357,4108805.9947455986
358,4708406.5489367675
359,5254486.547633547
360,4431009.63909065
361,4432919.9731708495
362,3598523.1117923274
363,4115652.6504456573
364,4405187.903486564
365,3520940.6776476176
366,1874454.9322489738
367,4132481.8680097223
368,3086845.859573542
369,5212507.923229626
370,3583186.4610087685
371,4532861.2072690055
372,5000385.543509861
373,5167015.27151693
374,4231082.432048308
375,4555731.189241143
376,4381611.807919346
377,3888857.1511282073
378,4689019.206086776
379,4660795.139827135
380,6053424.48417255
381,3867278.9849208714
382,3504974.2052166667
383,5179073.097045124
384,3875102.374516934
385,5207190.283269986
386,3273801.2317236564
387,4960543.9561573295
388,4354017.0188401155
389,3927758.839869034
390,6067825.795906313
391,3526447.446152485
392,2480811.4750173567
393,3470426.876380557
394,6856101.513555551
395,2435018.705195751
396,4381090.212675167
397,4758621.202462087
398,7493024.445986298
399,6175616.3816272365
400,2912188.0606438955
401,4465893.211784827
402,3563481.9485220667
403,4673078.9460899355
404,3274159.5439589084
405,5049896.780299438
406,4173653.3427701024
407,4256911.188638506
408,1874454.9322489738
409,3475787.1635423345
410,3963177.245836199
411,4526615.577894064
412,3544953.033191929
413,4843370.224428209
414,5641261.901788274
415,4453361.188957467
416,5655271.942739566
417,2515300.9274376617
418,4806929.479243485
419,2621679.398170635
420,4145115.8962435075
421,4663766.182793076
422,5218490.190093998
423,3027346.7826544307
424,5571357.808188672
425,4430359.141546088
426,4351244.764733316
427,3965431.987482956
428,5684605.393630817
429,3648627.9766398147
430,3069739.7304268153
431,3436272.9376196414
432,2130946.5164990206
433,3504318.2047824464
434,4588116.239095671
435,4041586.3951930576
436,3688645.5345407478
437,2922015.340869116
438,2490245.327678365
439,4552103.342086246
440,4832344.266212893
441,5268502.5374942925
442,3643637.387454514
443,4224427.669822183
444,4763456.91874045
445,4486192.140952474
446,5983124.331417273
447,3964275.0466385083
448,4288738.5719809
449,7094012.627824153
450,4719001.534974948
451,3101472.9999084403
452,3195799.298969006
453,4235881.128650141
454,4763535.595249878
455,2996844.026565225
456,2784619.7737456765
457,3559643.797694649
458,4043999.6269258866
459,3036336.203471409
460,4599577.938145732
461,4944243.110270428
462,5111049.707914432
463,2649846.263316716
464,3723028.409450685
465,3287412.8668965655
466,3657996.3502373053
467,3770975.95573824
468,3252521.002893547
469,3302007.5439498085
470,3669333.2788229226
471,4163451.6884455336
472,2940380.505754895
473,4397529.069563644
474,4694937.668962671
475,3847819.0057139504
476,3232852.8648625673
477,5105392.799699848
478,4383556.670534321
479,5055721.263464163
480,3666359.1996258013
481,4607645.502743131
482,3592728.3536329074
483,4300809.719084945
484,4495275.2312973775
485,3311542.5535851736
486,4333607.415642225
487,4461839.431827915
488,4136527.428618069
489,3729463.973664504
490,4797836.749419452
491,2940541.798855561
492,4651788.722076941
493,4722500.936893079
494,4088584.51716817
495,4256795.925010251
496,4856121.132553483
497,2421223.0745867942
498,4520159.173020694
499,4028209.2769349786
500,4383362.985587511
501,2457914.8175791544
502,4151583.0692625307
503,5878425.702857976
504,2649276.5271479995
505,5089657.819048886
506,3784902.362612865
507,3971148.682619892
508,3896956.2122952314
509,4274346.709167583
510,4363892.641869333
511,4706182.777721522
512,1851800.0807324364
513,5156724.363512803
514,3041449.6654383484
515,2626960.0795002114
516,1947135.324643035
517,3686529.223354108
518,3668804.165510145
519,5850788.829012024
520,4334278.589484748
521,5639862.844719437
522,5933173.422542146
523,5087760.358271218
524,3474993.9354363694
525,5000055.048545808
526,1860653.5506588405
527,5251150.075142814
528,5957406.886609096
529,4924811.280588543
530,3290250.840079316
531,3414484.3426078726
532,4258564.318408703
533,3895835.9504406224
534,4744054.884074621
535,3669333.2788229226
536,4161513.726827261
537,3054498.865315813
538,4269730.037173176
539,4816283.0635450035
540,4049101.7503691884
541,2847187.4758601896
542,3308607.983378715
543,3750814.2847750196
544,4251962.765665185
545,5354173.869940826
546,3349271.0118284617
547,3427705.4181867028
548,3734381.7498287847
549,4172501.793404095
550,4023974.795286165
551,4043093.033733471
552,3863294.2615932524
553,4999141.883643556
554,4383156.348647806
555,4173653.3427701024
556,3036336.203471409
557,5356457.235163946
558,5126621.191713316
559,4344822.516794468
560,5174077.48921526
561,6826418.236721271
562,2263971.760442945
563,4163656.6083211405
564,2806845.8662557346
565,4452325.410258373
566,2636344.8262563706
567,6222405.7587463055
568,3391360.59821577
569,3562445.7637767033
570,4550325.831822912
571,6826020.613645759
572,3105081.506321989
573,4678028.461639894
574,4291793.058222242
575,2619713.35623047
576,6125078.211593396
577,4185487.614311374
578,3931993.9602372698
579,3956794.183410012
580,4070019.3881411874
581,3709347.091802587
582,4844544.952451974
583,4903194.245870592
584,3881903.2470371374
585,6303130.7900840305
586,2941758.6781981853
587,3973851.9508056934
588,6653973.322668298
589,3491132.783176847
590,4880839.085682046
591,3499888.09865057
592,3145320.0915379287
593,3521542.858121432
594,2783801.7328261705
595,2940541.798855561
596,3478326.335400273
597,2596734.6722472594
598,3736596.2203481263
599,5461121.690850581
600,5537193.99227059
601,4200785.844403007
602,4750404.784894487
603,1935961.6232426928
604,2558940.488004615
605,3449927.3909985367
606,2447800.2876140974
607,3041449.6654383484
608,2308244.9282640847
609,4511359.273405968
610,4017811.1447287737
611,1930446.2909938693
612,4871775.748382741
613,4431486.534796084
614,4691671.742953436
615,2118869.556198874
616,4454107.621095919
617,4140767.651937546
618,6137852.335918011
619,4312315.6381203
620,4365380.737476736
621,5689033.000175251
622,5257040.016946951
623,4691333.389135058
624,1988448.6103403058
625,3861512.379016361
626,4100677.4429834033
627,5118213.53565753
628,3137556.7484092526
629,3973469.0928235543
630,5600855.186539692
631,4957356.982416366
632,5546411.128481572
633,5357143.680322753
634,2647984.1838731286
635,3541324.6664730483
636,4401375.743695485
637,3030626.9073484894
638,3637529.9392440543
639,3840418.932277602
640,6317223.73649703
641,5047417.474538784
642,2542603.264118479
643,5910603.9632495
644,4125241.66789916
645,2859774.945781398
646,4035426.071598915
647,3371391.7799131796
648,2750311.992547677
649,3532016.503958752
650,3016559.2644959446
651,3677823.1430113413
652,6056770.1740025
653,4515780.395571316
654,3599098.881971319
655,3914428.793762782
656,3342364.0490053887
657,4709668.265531119
658,5430823.833649828
659,3655997.513280551
660,4297321.539200018
661,4983036.955082997
662,4737611.798178794
663,4163012.497616468
664,3030626.9073484894
665,4231082.432048308
666,6383905.492634693
667,2975731.8144162525
668,4475445.26855457
669,4014681.7197662145
670,4817221.372126907
671,6099087.124518537
672,2443466.7908979487
673,4383956.172141123
674,5019808.063326173
675,3695557.267916807
676,3775928.587243186
677,3267559.20774711
678,3656627.0065080225
679,4907802.209203121
680,2924468.317853904
681,3990101.1171392747
682,3388831.0692695566
683,4702731.192393605
684,5180648.46011667
685,3902289.456757183
686,3507692.183004646
687,2216933.4485486196
688,4775386.400608647
689,3813147.2615198945
690,3705226.1758411857
691,3953497.7606035965
692,3468652.9478064184
693,4003288.9877121253
694,2723074.7424779464
695,3489287.1786943777
696,3970194.664235886
697,5579097.589448915
698,4962570.402736627
699,2592569.948017857
700,7066116.363961698
701,3699194.5336739942
702,3630802.2469083653
703,5743771.250219872
704,5175836.5238591535
705,7258245.55662527
706,5523111.91045325
707,4616669.393897789
708,4558338.093572812
709,3754642.484438886
710,5103928.992543433
711,4807423.714372986
712,4323385.07453767
713,4496262.959698715
714,4478233.975129674
715,5467586.813733996
716,2787690.7153673754
717,3915658.243341926
718,5361214.376781015
719,6175616.3816272365
720,4020737.307237615
721,5904108.106961996
722,4445940.076078539
723,2117908.6395409107
724,4005816.517295453
725,3616572.043702738
726,2515300.9274376617
727,3884867.9199127504
728,3716759.892988446
729,4152795.324139449
730,3960057.081212083
731,3824645.2297060755
732,3030504.3548233174
733,6125078.211593396
734,4214353.44269525
735,4262375.165482138
736,2659806.4137604274
737,4278921.358434254
738,2793696.1353586656
739,4412579.094135217
740,4557599.535176996
741,4467691.084445504
742,3673283.5690756165
743,5465978.844678261
744,6094958.091736393
745,6798262.462442018
746,3519642.876261705
747,5181716.796721949
748,4488108.411641933
749,4971337.510798993
750,5983124.331417273
751,3105081.506321989
752,4149911.6807169914
753,1837001.104369769
754,3041449.6654383484
755,3717373.9409378585
756,3960057.081212083
757,4428950.983630614
758,2564293.132107909
759,5656754.785479975
760,3432900.312223771
761,4138585.3031152026
762,3878784.5460741827
763,2182781.5837636157
764,4653375.624898062
765,5204905.317107141
766,4323711.206293887
767,2480811.4750173567
768,4983342.797663835
769,4670848.420740071
770,3895288.8624174823
771,3950351.169753273
772,3266050.973306624
773,3857300.9380943873
774,4517511.8185989065
775,4409114.014489824
776,3287412.8668965655
777,3911565.322410229
778,4864669.772563656
779,4415854.447365076
780,2574464.4834163818
781,4013389.3434709953
782,3941984.390450523
783,3285795.484474236
784,5246464.961440064
785,3099702.3329843218
786,5600855.186539692
787,4322919.004318299
788,6481887.836401855
789,4401375.743695485
790,1683409.586839094
791,4100677.4429834033
792,3191869.4877958973
793,2257197.7775889807
794,2965254.972336344
795,4651788.722076941
796,2417485.393553061
797,2822017.8513498898
798,4154477.90811223
799,4608128.538753244
800,3938607.8067295235
801,3605723.666843125
802,3773247.1755970363
803,4291793.058222242
804,4075212.403425658
805,4199328.140956812
806,4674502.6885302905
807,5004167.577463797
808,4501239.419022723
809,1860653.5506588405
810,5010086.728447503
811,4520193.685185425
812,4921212.412984294
813,4405308.467998171
814,2276315.6760381414
815,4132484.4009124893
816,4838044.9931849325
817,3177461.7945653186
818,4105577.7898307843
819,2345258.7968126405
820,4114620.836913673
821,4591968.633553802
822,3907849.5525525063
823,4199093.647125121
824,3938324.6759602753
825,3275712.953970396
826,4707232.757251964
827,2343333.799058097
828,5880040.956811278
829,3930686.4838613085
830,4481457.2212322075
831,5292165.084698273
832,3679515.372968749
833,4931455.186063437
834,4401256.685677749
835,3442450.4933679914
836,1919822.947686327
837,4262903.256885025
838,3118199.390222089
839,1906526.02542434
840,3745467.90801058
841,3041792.835025637
842,5496932.995897415
843,4513043.540192102
844,4372794.8882484725
845,4688912.554980755
846,4625702.113397086
847,4556019.936058715
848,2636344.8262563706
849,4014529.378424309
850,3474802.646728635
851,4055398.6292009107
852,5471193.816476445
853,3532231.213051202
854,3057794.461775678
855,3544870.627461625
856,5382381.386769807
857,4474554.350458614
858,3646372.2020217567
859,4929757.301613705
860,3427209.487938525
861,5157145.944369699
862,3847593.5748888166
863,3881912.5347566535
864,5716261.917958231
865,4205691.749531587
866,5333639.243198433
867,2637205.945606772
868,4924811.280588543
869,4623986.088509575
870,2089755.1010713687
871,4522155.782545165
872,4143169.021993321
873,3880281.7354441104
874,4759936.550982427
875,2395360.1321214996
876,2726802.2785690976
877,4706182.777721522
878,3536391.4154462502
879,5090361.137116
880,3136130.4256647457
881,3470369.04303183
882,5690068.748203144
883,4067840.4786307192
884,3852823.2403161414
885,4401055.979972205
886,3908194.804290278
887,5072603.088208139
888,2662462.8974595647
889,4464166.4928522725
890,3165646.5779703897
891,3563024.140629032
892,5875885.254874615
893,3666587.846783478
894,5268974.052859737
895,3723820.452445066
896,4461990.777572429
897,4432178.070328184
898,4426315.894622961
899,5775889.558491448
900,2942257.2869626475
901,5848028.130432582
902,4647395.637684551
903,3457912.7070925087
904,2379334.8259135294
905,3654840.6917822845
906,3263157.471639575
907,3432443.0751314177
908,4287965.019013561
909,3290447.3131112023
910,4746091.294211622
911,4069539.2286535376
912,3960057.081212083
913,3387671.813963584
914,4217500.614955208
915,5451792.349628248
916,2047530.220114941
917,5972682.650763633
918,4012136.876187332
919,4458561.748627903
920,3732749.1176640266
921,3246870.211505577
922,4557812.952443055
923,4260354.161748335
924,4911597.0420715725
925,6303404.020271681
926,5217130.850218128
927,4189105.2848398485
928,7408352.009740912
929,4355306.004865632
930,3933271.270940549
931,2241183.35026114
932,4944243.110270428
933,5872232.30903823
934,4339613.029953534
935,4497983.571168325
936,1804760.6799687957
937,4280664.177517838
938,3678583.362946994
939,7225961.471494459
940,5667932.273309608
941,3518264.5261275703
942,3864562.352993012
943,5459822.523884071
944,4786213.2175841695
945,1840325.1131534646
946,6143998.541554599
947,4095348.8263891507
948,3706167.844731359
949,3182747.7723121922
950,4510200.236471537
951,4439644.566773191
952,2723074.7424779464
953,4658529.033229639
954,4958325.371190798
955,5095978.869008111
956,3775834.265061232
957,4487625.368960002
958,4896045.861126823
959,4369096.024471066
960,5002735.635941186
961,4382157.9926807955
962,4944243.110270428
963,4922354.354504004
964,7912324.1314911535
965,2999091.1082555526
966,4764947.680503889
967,6271005.675799726
968,1683409.586839094
969,1952346.1952800108
970,3069739.7304268153
971,3308368.14729124
972,2828511.8494266896
973,2758848.365830757
974,3618015.4734416404
975,3626855.5915824645
976,2516821.2990392777
977,4529667.399462376
978,3630965.501421743
979,6022894.129212656
980,4284545.685732377
981,1936830.1309263979
982,3650196.273990791
983,4938039.714299537
984,5754089.952154638
985,5255033.649829883
986,2590771.8291350487
987,4618440.346414476
988,5091249.52095423
989,4035611.1987887025
990,4119851.6336561264
991,1785242.474501794
992,5707025.318389296
993,5386124.253704975
994,5433495.356058867
995,3465456.2682479494
996,4930997.06221709
997,4458021.965574426
998,3829659.6152411816
999,5181421.781605548
1000,4484509.3412124375
1001,4501239.419022723
1002,3589045.216652049
1003,4947176.542665515
1004,5943749.016192954
1005,4187731.5273459274
1006,5801573.830774504
1007,3785971.2954833047
1008,2534344.8130772696
1009,3688909.1344692917
1010,3829701.497374452
1011,4111270.121356179
1012,3359657.153794126
1013,4821294.7408951605
1014,4787258.806874373
1015,4136332.2289967714
1016,4246882.367424197
1017,3950947.291029084
1018,3995641.4722062894
1019,3755609.550944044
1020,3555261.5647763894
1021,3707819.230019879
1022,4391381.011693949
1023,2504661.4902139474
1024,3245855.1533653056
1025,3825910.205832858
1026,3825634.31598799
1027,3806766.550399526
1028,5567377.423426873
1029,3332394.7341243606
1030,6481444.705694563
1031,3863685.21803096
1032,2236161.8209119593
1033,4966225.01465117
1034,3883828.5824414417
1035,3795672.5086699985
1036,3640723.7629694343
1037,3470369.04303183
1038,4945621.398054964
1039,8245976.244634128
1040,3941452.723943368
1041,2621679.398170635
1042,1928573.643110566
1043,5665155.493649425
1044,4842666.940538428
1045,4143824.660347126
1046,4553361.6857084185
1047,5715251.469930901
1048,3440868.778344607
1049,3998995.3909262344
1050,5184341.60660037
1051,2849182.6038029403
1052,3614855.0276412102
1053,2729657.8216303233
1054,8266421.2150692465
1055,1874454.9322489738
1056,5450419.332092093
1057,6823628.521659255
1058,2308244.9282640847
1059,4950695.212134112
1060,4181132.129812297
1061,3877490.966105654
1062,5615983.623410237
1063,3999862.514277777
1064,4936314.877241263
1065,3456396.992643024
1066,4287638.878990275
1067,4670848.420740071
1068,3972841.202810792
1069,4499146.785686553
1070,3340520.058511457
1071,4178788.9062016313
1072,4702731.192393605
1073,5705656.512474275
1074,6235971.116791397
1075,3736811.1426524217
1076,4704019.787685736
1077,3350958.722433021
1078,2737205.3388951123
1079,5061704.436462182
1080,3789911.2436295105
1081,3785718.608850348
1082,3504650.9146592235
1083,4558338.093572812
1084,3106560.6965057952
1085,1917829.8331425793
1086,5616691.797122067
1087,3161655.124011089
1088,3762250.7388791204
1089,3322411.620478005
1090,3818540.70545423
1091,2621679.398170635
1092,5401598.225179946
1093,4323437.4573734505
1094,4126268.4058245905
1095,3501303.2435578136
1096,1994464.1772050208
1097,4459960.055841053
1098,2621679.398170635
1099,4975991.191379924
1100,3645871.818279194
1101,4292781.949730901
1102,3292735.9218057636
1103,5025393.046814672
1104,3851931.637996649
1105,3470369.04303183
1106,3829536.0552327842
1107,4498978.877114982
1108,4230677.79593441
1109,3797596.237864184
1110,4628882.993888338
1111,5111460.56494448
1112,3790843.578211673
1113,3067368.121388215
1114,3263565.495138821
1115,2302835.4949247427
1116,2995057.782283652
1117,7111576.308906524
1118,5339776.810081761
1119,3008252.119357337
1120,3701216.6401118184
1121,1759324.1295800253
1122,4467249.299969945
1123,3040012.2502825405
1124,3676279.2716956204
1125,5054681.386041211
1126,3595885.3655108283
1127,2617908.772710285
1128,4210225.955258712
1129,3829080.8137245034
1130,4723991.941647357
1131,5707783.992262873
1132,3882888.717554783
1133,2519073.8205657587
1134,4380571.304414629
1135,1869936.379044609
1136,4670848.420740071
1137,2355234.2180262436
1138,5779866.542432951
1139,6261225.523402559
1140,5104471.7384197395
1141,4354319.290285705
1142,4467808.76685158
1143,3697059.036339349
1144,2193263.7150941147
1145,4216445.644516563
1146,4249879.821763083
1147,6086822.055775214
1148,4033985.8931587352
1149,3543107.2240044773
1150,4205542.125115251
1151,1950334.0991939676
1152,4358253.4776801905
1153,5359304.730888442
1154,4064145.9744953103
1155,3034305.2722718236
1156,3720934.0217796145
1157,5022472.093023222
1158,5365958.855858933
1159,3768238.829685337
1160,4344186.719420024
1161,4623971.919833914
1162,4341418.402268336
1163,3825168.108301273
1164,5320622.993730902
1165,3699194.5336739942
1166,4447666.649888804
1167,4948680.266150693
1168,2669068.7943387534
1169,5864670.713958562
1170,4035611.1987887025
1171,3604172.7221239205
1172,1925782.5361692773
1173,3775834.265061232
1174,3041449.6654383484
1175,4473553.643227475
1176,4377507.163073979
1177,4400888.558493943
1178,4076044.4216196327
1179,4458679.706844077
1180,4350981.901219258
1181,4454565.817631505
1182,5707783.992262873
1183,2443466.7908979487
1184,1815044.5125381846
1185,3067368.121388215
1186,3818540.70545423
1187,2897203.130166744
1188,5202759.766984427
1189,4230677.79593441
1190,4088285.0264610257
1191,4647042.36103684
1192,4375773.655310747
1193,3013079.485730031
1194,4347915.550459492
1195,4794618.441559796
1196,4342900.395496313
1197,3078116.027583721
1198,4022439.947494856
1199,4836252.644551251
1200,5673989.238333609
1201,4115818.871223682
1202,2880809.3384349644
1203,3803523.535333803
1204,3041930.2963989065
1205,2395360.1321214996
1206,5249904.580045648
1207,4589421.029926475
1208,3499888.09865057
1209,4073266.3346265955
1210,3673236.6938673942
1211,3056083.103203474
1212,3853449.6528453706
1213,5621138.634644316
1214,4138380.45226639
1215,3822888.6131057143
1216,3491132.783176847
1217,3576492.572161852
1218,2621679.398170635
1219,4609333.480523598
1220,3624962.8054513107
1221,5181065.258283591
1222,4736588.715390428
1223,4031858.0250932733
1224,4923484.862562436
1225,6860036.7624430545
1226,3307932.7871401375
1227,3679515.372968749
1228,3890720.327183363
1229,4162106.3005773514
1230,5227188.046360329
1231,5060661.390853271
1232,2222275.3257251023
1233,6871636.406062575
1234,3775834.265061232
1235,3671170.024816252
1236,3187650.5382141494
1237,1977619.780762526
1238,4307189.666575741
1239,4727586.140022147
1240,3467748.0278253173
1241,3003026.978443431
1242,6826418.236721271
1243,3691904.9518217654
1244,4651788.722076941
1245,2798643.944124074
1246,3408610.2408356606
1247,4320223.719591574
1248,2047530.220114941
1249,5763821.138525924
1250,4163868.303836915
1251,4326966.083364084
1252,3374416.06625221
1253,3995117.6484078104
1254,3918768.3770513213
1255,4016569.1544772983
1256,4805853.69140304
1257,4040837.874211856
1258,6440774.354130505
1259,4163868.303836915
1260,4163833.2479831693
1261,5098470.186861542
1262,4016744.0290015037
1263,3465456.2682479494
1264,4434443.001988225
1265,3133913.461029237
1266,3030626.9073484894
1267,6547988.511716955
1268,2196954.0738650453
1269,4002584.638129143
1270,3006729.0376472487
1271,4494466.030177613
1272,3950530.402527368
1273,1869936.379044609
1274,2414567.5416992023
1275,5098470.186861542
1276,3566855.7950980505
1277,2775295.2293598424
1278,4926092.313711867
1279,3041449.6654383484
1280,3604653.380262185
1281,3631619.277273811
1282,4271582.656406686
1283,2270322.519046016
1284,4459612.85209586
1285,5570153.19023325
1286,1928573.643110566
1287,3854427.609480953
1288,3504236.4997151555
1289,2515300.9274376617
1290,3035365.3783004866
1291,3669082.251979619
1292,6463568.354364711
1293,5976319.455063393
1294,5326929.65837025
1295,4431486.534796084
1296,6670871.184837551
1297,4581192.256094537
1298,3977368.821938717
1299,3962195.345796812
1300,5275660.48114909
1301,2994925.243230464
1302,4242115.5179686835
1303,4975731.200236711
1304,2504815.4139745613
1305,5245005.012272166
1306,4086002.635521338
1307,5063981.725373463
1308,5425121.643757087
1309,2955799.693930316
1310,5848053.461904136
1311,4211944.753139198
1312,2822817.030449752
1313,4603033.397452208
1314,4565246.981814932
1315,3937312.344382913
1316,3535295.11750229
1317,4501005.199006854
1318,4706182.777721522
1319,6350798.1399616385
1320,6470817.631815295
1321,4877040.764927641
1322,5077967.086586367
